Job_No,Due_Date,Part_No,Qty,Comp_Part,Issue_Qty
32930-0000,1/28/2021 0:00,102-0001                 ,29,100-0001-RMA             ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0064                 ,28
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0068                 ,6
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0070                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0071                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0097                 ,116
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0104                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0109                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0110                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0111                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,200-0113                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,210-0068                 ,116
32930-0000,1/28/2021 0:00,102-0001                 ,29,210-0226                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0014                 ,174
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0176                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0270                 ,16
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0300                 ,32
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0304                 ,348
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0346                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,230-0418                 ,116
32930-0000,1/28/2021 0:00,102-0001                 ,29,260-0005                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,260-0024                 ,6
32930-0000,1/28/2021 0:00,102-0001                 ,29,270-0004                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,270-0036                 ,1044
32930-0000,1/28/2021 0:00,102-0001                 ,29,285-0010                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,285-0032                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,285-0033                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,285-0039                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0019                 ,5
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0059                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0074                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0129                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0130                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,300-0133                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,360-0030                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,360-0031                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,423-0010                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,423-0011                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,425-0003                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0006                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0007                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0018                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0019                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0031                 ,87
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0032                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,800-0033                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,810-0003                 ,58
32930-0000,1/28/2021 0:00,102-0001                 ,29,820-0001                 ,174
32930-0000,1/28/2021 0:00,102-0001                 ,29,840-0001                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,880-0005                 ,29
32930-0000,1/28/2021 0:00,102-0001                 ,29,915-0001                 ,29
